partition,elements,neighboring_ranks,max_mpi_faces_per_neighboring_rank),interior_elements,mpi_elements,mpi_faces,mpi_dr_faces,dynamic_rupture_faces,free_surface_faces,transparent_faces
5419,20677,14,432,18496,2181,2698,0,0,0,280
5420,20677,12,516,18202,2475,3164,0,0,0,0
5421,20772,16,577,18269,2503,3158,0,0,0,0
5422,20675,11,382,18943,1732,1923,0,0,1151,0
5423,20783,5,564,19403,1380,1536,0,0,1133,279
5424,20756,7,433,19366,1390,1557,0,0,1162,309
5425,20612,10,385,18950,1662,1876,0,0,1142,0
5426,20704,6,433,19337,1367,1518,0,0,1038,472
5427,20796,16,486,18423,2373,3006,0,0,0,0
5428,20737,13,486,18185,2552,3284,0,0,0,0
5429,20764,17,483,18421,2343,3104,0,0,0,0
5430,20852,19,432,18358,2494,3076,0,0,0,0
5431,20712,7,416,19055,1657,1861,0,0,1205,0
5432,20627,11,470,18860,1767,1944,0,0,1208,0
5433,20794,12,382,19017,1777,1995,0,0,1269,0
5434,20699,14,374,18243,2456,3006,0,0,452,0
5435,20674,9,470,19053,1621,1785,0,0,1307,0
5436,20677,12,527,18439,2238,2788,0,0,0,288
5437,20831,10,552,18723,2108,2709,0,0,0,367
5438,20722,9,526,19032,1690,2076,0,0,0,898
5439,20794,8,516,18954,1840,2322,0,0,0,830
5440,20722,12,823,18618,2104,2591,0,0,0,749
5441,20762,16,823,18392,2370,3060,0,0,0,0
5442,20686,13,678,18270,2416,2994,0,0,0,326
5443,20736,13,609,18694,2042,2587,0,0,0,385
5444,20822,17,609,18239,2583,3306,0,0,0,0
5445,20702,16,487,18236,2466,3138,0,0,0,0
5446,20656,11,487,18715,1941,2416,0,0,0,566
5447,20621,16,554,18012,2609,3278,0,0,0,0
5448,20751,10,554,18526,2225,2840,0,0,0,102
5449,20744,13,476,18360,2384,3112,0,0,0,0
5450,20725,13,556,18217,2508,3166,0,0,0,0
5451,20598,16,639,18024,2574,3266,0,0,0,0
5452,20739,14,639,18202,2537,3240,0,0,0,0
5453,20715,16,498,18394,2321,3042,0,0,0,0
5454,20770,9,571,19095,1675,2094,0,0,0,924
5455,20803,10,571,18863,1940,2463,0,0,0,377
5456,20757,12,589,18490,2267,3000,0,0,0,0
5457,20808,13,678,18383,2425,3136,0,0,0,118
5458,20754,15,506,17979,2775,3534,0,0,0,0
5459,20725,13,556,18367,2358,3086,0,0,0,0
5460,20771,13,508,18608,2163,2699,0,0,0,509
5461,20744,15,512,18134,2610,3320,0,0,0,0
5462,20733,11,512,18532,2201,2745,0,0,0,399
5463,20720,11,379,18829,1891,2467,0,0,0,541
5464,20719,7,380,19075,1644,2016,0,0,0,824
5465,20702,8,498,19274,1428,1750,0,0,0,1136
5466,20751,13,498,18403,2348,2940,0,0,0,132
5467,20723,10,517,18826,1897,2416,0,0,0,790
5468,20732,14,517,18470,2262,2882,0,0,0,390
5469,20770,10,453,18833,1937,2467,0,0,0,547
5470,20760,12,552,18295,2465,3186,0,0,0,0
5471,20768,17,552,18306,2462,3232,0,0,0,0
5472,20673,9,572,18933,1740,1901,0,0,1067,0
5473,20716,12,509,18845,1871,2105,0,0,1127,0
5474,20763,8,572,18994,1769,1964,0,0,1220,0
5475,20656,10,502,19020,1636,1784,0,0,1220,0
5476,20800,22,604,18258,2542,3226,0,0,0,0
5477,20729,13,462,18392,2337,3006,0,0,0,0
5478,20727,10,432,19114,1613,1785,0,0,1397,0
5479,20816,8,517,19174,1642,1850,0,0,1372,0
5480,20785,19,604,18111,2674,3410,0,0,0,0
5481,20629,16,406,17906,2723,3244,0,0,116,0
5482,20861,15,359,18606,2255,2972,0,0,0,0
5483,20661,9,433,18865,1796,2051,0,0,1117,0
5484,20669,8,433,19011,1658,1819,0,0,1275,0
5485,20675,13,397,18783,1892,2188,0,0,916,0
5486,20802,9,416,19385,1417,1642,0,0,1268,0
5487,20755,10,292,19194,1561,1750,0,0,1166,0
5488,20790,9,459,19095,1695,1897,0,0,1551,0
5489,20667,14,459,18222,2445,2894,0,0,430,0
5490,20662,8,463,19014,1648,1825,0,0,1373,0
5491,20679,10,345,18963,1716,1891,0,0,1279,0
5492,20755,17,583,18299,2456,3100,0,0,0,0
5493,20893,16,583,18250,2643,3189,0,0,401,0
5494,20706,8,374,19071,1635,1812,0,0,1222,0
5495,20768,7,374,19225,1543,1706,0,0,1316,0
5496,20653,21,375,18100,2553,3172,0,0,0,0
5497,20784,20,581,18143,2641,3288,0,0,0,0
5498,20710,16,581,18147,2563,3196,0,0,0,0
5499,20786,19,588,18117,2669,3482,0,0,0,0
5500,20801,12,498,18649,2152,2487,0,0,715,0
5501,20774,13,389,19115,1659,1849,0,0,1201,0
5502,20681,7,498,19201,1480,1619,0,0,1279,0
5503,20803,11,512,19077,1726,1948,0,0,1056,0
5504,20618,10,512,18880,1738,1952,0,0,1134,0
5505,20776,18,588,18171,2605,3372,0,0,0,0
5506,20760,15,582,18431,2329,2992,0,0,0,0
5507,20780,22,519,18300,2480,3206,0,0,0,0
5508,20833,11,486,19105,1728,1983,0,0,1415,0
5509,20722,11,486,18827,1895,2139,0,0,1173,0
5510,20774,10,544,18954,1820,2075,0,0,1187,0
5511,20595,11,544,18600,1995,2246,0,0,1160,0
5512,20650,8,442,18929,1721,1914,0,0,1260,0
5513,20645,17,574,17936,2709,3243,0,0,237,0
5514,20777,6,457,19344,1433,1633,0,0,1326,267
5515,20666,11,611,18264,2402,2799,0,0,681,148
5516,20674,6,611,19276,1398,1611,0,0,901,698
5517,20628,15,474,17901,2727,3166,0,0,360,0
5518,20774,9,474,19195,1579,1781,0,0,1347,0
5519,20683,10,612,18730,1953,2244,0,0,1062,0
5520,20627,11,517,18789,1838,2074,0,0,1298,0
5521,20633,8,592,18832,1801,2083,0,0,819,414
5522,20712,7,592,19360,1352,1515,0,0,1052,413
5523,20791,15,612,18478,2313,2695,0,0,1013,0
5524,20647,10,587,18713,1934,2256,0,0,1164,0
5525,19068,5,589,17725,1343,1557,0,0,905,506
5526,20772,10,496,18909,1863,2140,0,0,920,0
5527,20701,10,496,18992,1709,1903,0,0,1093,0
5528,20904,16,405,18432,2472,3040,0,0,606,0
5529,20632,7,329,19065,1567,1744,0,0,1406,0
5530,20762,8,511,19248,1514,1736,0,0,1230,0
5531,20718,10,345,18962,1756,1985,0,0,1213,0
5532,20777,16,459,18453,2324,3030,0,0,0,0
5533,20691,10,527,18605,2086,2335,0,0,1147,0
5534,20698,9,527,18715,1983,2237,0,0,927,0
5535,20787,9,481,19132,1655,1942,0,0,730,520
5536,20739,9,481,19049,1690,1884,0,0,1214,0
5537,20680,10,429,19046,1634,1794,0,0,1202,0
5538,20701,7,446,19248,1453,1587,0,0,1086,345
5539,20790,8,679,18854,1936,2425,0,0,0,491
5540,20692,20,679,18039,2653,3446,0,0,0,0
5541,20792,10,395,18997,1795,2062,0,0,1036,0
5542,20801,5,579,19378,1423,1605,0,0,1369,268
5543,20610,11,579,18183,2427,2818,0,0,115,535
5544,20747,18,509,18012,2735,3492,0,0,0,0
5545,20733,19,509,18032,2701,3530,0,0,0,0
5546,20758,18,633,18198,2560,3294,0,0,0,0
5547,20704,14,633,18277,2427,3112,0,0,0,0
5548,20753,15,606,18206,2547,3304,0,0,0,0
5549,20755,15,484,18272,2483,3214,0,0,0,0
5550,20782,16,490,18408,2374,3038,0,0,0,0
5551,20747,11,493,18411,2336,2982,0,0,0,0
5552,20731,12,606,18321,2410,3100,0,0,0,0
5553,20788,13,721,18380,2408,3087,0,0,0,305
5554,20723,12,696,18227,2496,3200,0,0,0,0
5555,20705,17,477,18135,2570,3212,0,0,0,0
5556,20758,11,477,18747,2011,2589,0,0,0,489
5557,20787,13,638,18249,2538,3236,0,0,0,0
5558,20708,21,564,18165,2543,3246,0,0,0,0
5559,20823,18,394,18335,2488,3320,0,0,0,0
5560,20791,13,622,18355,2436,3166,0,0,0,0
5561,20733,15,638,18047,2686,3436,0,0,0,0
5562,20718,12,574,18495,2223,2815,0,0,0,335
5563,20735,14,574,18488,2247,2817,0,0,0,293
5564,20747,13,555,18373,2374,2986,0,0,0,144
5565,20765,11,517,18693,2072,2613,0,0,0,463
5566,20746,17,420,18291,2455,3180,0,0,0,0
5567,20756,14,454,18421,2335,3044,0,0,0,0
5568,20694,17,419,18316,2378,3008,0,0,0,0
5569,20746,15,719,18171,2575,3304,0,0,0,0
5570,20800,13,719,18205,2595,3338,0,0,0,0
5571,20791,7,555,19070,1721,2196,0,0,0,690
5572,20775,9,542,18807,1968,2578,0,0,0,340
5573,20723,13,487,18536,2187,2770,0,0,0,276
5574,20790,11,542,18488,2302,2896,0,0,0,202
5575,20703,11,465,18385,2318,2974,0,0,0,150
5576,20759,11,721,18699,2060,2652,0,0,0,414
5577,20728,8,578,18901,1827,2205,0,0,0,691
5578,20663,12,553,18304,2359,2993,0,0,0,151
5579,20691,7,578,18825,1866,2264,0,0,0,724
5580,20739,10,422,18703,2036,2575,0,0,0,373
5581,20816,11,485,18986,1830,2327,0,0,0,729
5582,20754,15,676,18329,2425,3174,0,0,0,0
5583,20687,9,676,18626,2061,2526,0,0,0,506
5584,20735,14,464,18175,2560,3246,0,0,0,0
5585,20762,13,527,18473,2289,3018,0,0,0,0
5586,20790,16,431,18542,2248,2968,0,0,0,0
5587,20727,13,527,18365,2362,2967,0,0,0,245
5588,20683,8,559,18611,2072,2544,0,0,0,372
5589,20778,13,411,18644,2134,2671,0,0,0,341
5590,20729,13,540,18288,2441,3176,0,0,0,0
5591,20641,18,732,18040,2601,3278,0,0,0,0
5592,20802,19,732,18195,2607,3392,0,0,0,0
5593,20761,12,583,18663,2098,2692,0,0,0,596
5594,20713,15,583,18574,2139,2709,0,0,0,321
5595,20707,13,597,18444,2263,2725,0,0,0,539
5596,20738,16,574,18094,2644,3456,0,0,0,0
5597,20720,13,522,18299,2421,3076,0,0,0,0
5598,20827,15,391,18476,2351,3122,0,0,0,0
5599,20564,20,442,17855,2709,3296,0,0,0,0
5600,20763,14,498,18352,2411,3102,0,0,0,0
5601,20642,15,443,18233,2409,3078,0,0,0,0
5602,20761,14,559,18517,2244,2853,0,0,0,237
5603,20753,11,537,18661,2092,2637,0,0,0,357
5604,20905,15,523,18272,2633,3378,0,0,0,0
5605,20695,8,549,18621,2074,2560,0,0,0,500
5606,20792,9,549,18684,2108,2635,0,0,0,303
5607,20726,16,510,18418,2308,3040,0,0,0,0
5608,20705,15,457,18262,2443,3136,0,0,0,0
5609,20798,14,438,18380,2418,3134,0,0,0,0
5610,20738,15,443,18329,2409,3040,0,0,0,0
5611,20775,16,524,18259,2516,3152,0,0,0,0
5612,20872,20,524,18526,2346,3074,0,0,0,0
5613,20708,16,509,18079,2629,3302,0,0,0,0
5614,20732,14,509,18347,2385,3056,0,0,0,0
5615,20736,15,427,18320,2416,3088,0,0,0,0
5616,20736,12,553,18483,2253,2798,0,0,0,464
5617,20869,12,410,18740,2129,2773,0,0,0,311
5618,20731,12,438,18631,2100,2699,0,0,0,339
5619,20615,11,470,18172,2443,3098,0,0,0,0
5620,20743,15,665,18267,2476,3166,0,0,0,0
5621,20745,12,665,18529,2216,2907,0,0,0,329
5622,20762,10,573,18658,2104,2681,0,0,0,511
5623,20753,14,555,18172,2581,3284,0,0,0,0
5624,20769,11,521,18677,2092,2668,0,0,0,282
5625,20724,11,574,18523,2201,2856,0,0,0,168
5626,20772,11,574,18567,2205,2823,0,0,0,353
5627,20700,17,580,18053,2647,3336,0,0,0,0
5628,20725,18,464,18288,2437,3210,0,0,0,0
5629,20738,11,487,18763,1975,2546,0,0,0,450
5630,20767,14,417,18769,1998,2558,0,0,0,484
5631,20776,14,455,18391,2385,3070,0,0,0,0
5632,20787,14,550,18411,2376,3012,0,0,0,0
5633,20699,19,550,18115,2584,3232,0,0,0,0
5634,20617,16,487,18156,2461,3058,0,0,0,0
5635,20810,17,492,18441,2369,3096,0,0,0,0
5636,20740,17,428,18311,2429,3150,0,0,0,0
5637,20738,14,545,18245,2493,3252,0,0,0,0
5638,20788,17,474,18232,2556,3324,0,0,0,0
5639,20677,14,488,18470,2207,3000,0,0,0,0
5640,20824,13,473,18492,2332,3010,0,0,0,0
5641,20728,13,689,18255,2473,3074,0,0,0,0
5642,20679,17,564,18025,2654,3236,0,0,0,0
5643,20681,18,542,18102,2579,3302,0,0,0,0
5644,20691,18,542,18120,2571,3280,0,0,0,0
5645,20769,14,405,18442,2327,3048,0,0,0,0
5646,20834,16,421,18455,2379,3078,0,0,0,0
5647,20595,15,563,18093,2502,3082,0,0,0,0
5648,20864,14,580,18345,2519,3328,0,0,0,0
5649,20754,14,432,18355,2399,3112,0,0,0,0
5650,20642,15,418,18196,2446,3060,0,0,0,0
5651,20743,17,461,18169,2574,3242,0,0,0,0
5652,20927,15,614,18519,2408,3230,0,0,0,70
5653,20768,18,614,18146,2622,3368,0,0,0,0
5654,20640,11,516,18395,2245,2719,0,0,0,311
5655,20768,14,474,18630,2138,2683,0,0,0,409
5656,20782,15,383,18414,2368,3110,0,0,0,0
5657,20757,12,383,18691,2066,2601,0,0,0,391
5658,20803,10,483,18776,2027,2531,0,0,0,699
5659,20753,13,554,18345,2408,3118,0,0,0,0
5660,20711,13,662,18355,2356,3152,0,0,0,0
5661,20714,13,497,18273,2441,3106,0,0,0,0
5662,20724,14,380,18333,2391,2980,0,0,0,0
5663,20815,13,733,18472,2343,3036,0,0,0,0
5664,20589,15,733,17849,2740,3364,0,0,0,0
5665,20634,15,642,18120,2514,3198,0,0,0,0
5666,20819,15,642,18310,2509,3270,0,0,0,0
5667,20751,15,563,18338,2413,3128,0,0,0,0
5668,20829,17,473,18429,2400,3056,0,0,0,0
5669,20655,16,563,18077,2578,3356,0,0,0,0
5670,20721,11,713,18689,2032,2591,0,0,0,437
5671,20705,10,713,18394,2311,2933,0,0,0,319
5672,20655,19,466,18022,2633,3404,0,0,0,0
5673,20722,16,463,18283,2439,3112,0,0,0,0
5674,20707,12,563,18585,2122,2764,0,0,0,276
5675,20727,15,563,18090,2637,3291,0,0,0,153
5676,20759,17,514,18098,2661,3446,0,0,0,0
5677,20854,10,622,18863,1991,2588,0,0,0,464
5678,20722,13,622,18187,2535,3173,0,0,0,233
5679,20887,15,560,18543,2344,3082,0,0,0,0
5680,20755,18,560,18384,2371,3108,0,0,0,0
5681,20918,14,448,18474,2444,3202,0,0,0,0
5682,20530,16,433,17960,2570,3176,0,0,0,0
5683,20807,18,538,18352,2455,3090,0,0,0,0
5684,20780,16,538,18456,2324,3032,0,0,0,0
5685,20741,17,521,18181,2560,3306,0,0,0,0
5686,20670,14,651,18308,2362,3026,0,0,0,0
5687,20873,16,651,18417,2456,3212,0,0,0,0
5688,20789,8,509,19116,1673,1842,0,0,1292,0
5689,20677,10,347,19018,1659,1796,0,0,1202,0
5690,20830,14,393,18421,2409,2932,0,0,406,0
5691,20681,8,393,19221,1460,1619,0,0,1357,0
5692,20585,12,374,18610,1975,2235,0,0,1045,0
5693,20723,19,340,18285,2438,3068,0,0,0,0
5694,20684,9,360,19030,1654,1859,0,0,1115,0
5695,20643,10,498,18867,1776,1946,0,0,1082,0
5696,20823,11,498,18512,2311,2696,0,0,642,0
5697,20649,9,659,18773,1876,2098,0,0,1108,0
5698,20631,8,595,18896,1735,1900,0,0,1124,0
5699,20619,9,420,18877,1742,1910,0,0,1150,0
5700,20766,11,659,18744,2022,2371,0,0,787,0
5701,20712,10,310,18994,1718,1983,0,0,1165,0
5702,20883,21,559,18308,2575,3430,0,0,0,0
5703,20654,10,538,18752,1902,2139,0,0,1037,0
5704,20771,9,487,19076,1695,1886,0,0,1278,0
5705,20771,14,487,18416,2355,2879,0,0,559,0
5706,20681,8,464,19092,1589,1763,0,0,1153,0
5707,20791,9,464,18771,2020,2259,0,0,1223,0
5708,20780,10,543,18838,1942,2225,0,0,1105,0
5709,20570,17,439,17844,2726,3247,0,0,399,0
5710,20611,17,562,18047,2564,3202,0,0,0,0
5711,20818,17,483,18418,2400,3124,0,0,0,0
5712,20716,15,432,18351,2365,3064,0,0,0,0
5713,20780,22,575,18110,2670,3496,0,0,0,0
5714,20725,17,575,18130,2595,3248,0,0,0,0
5715,20817,18,524,18258,2559,3376,0,0,0,0
5716,20859,17,482,18504,2355,3078,0,0,0,0
5717,20678,17,614,18234,2444,3142,0,0,0,0
5718,20621,18,614,17950,2671,3338,0,0,0,0
5719,20562,17,620,17835,2727,3316,0,0,0,0
5720,20675,17,620,18288,2387,3088,0,0,0,0
5721,20812,15,532,18287,2525,3218,0,0,0,0
5722,20717,15,554,18016,2701,3412,0,0,0,0
5723,20747,16,554,18223,2524,3220,0,0,0,0
5724,20753,13,442,18354,2399,3030,0,0,0,0
5725,20743,15,433,18344,2399,3042,0,0,0,0
5726,20524,12,482,18006,2518,3078,0,0,0,0
5727,20741,19,419,18151,2590,3322,0,0,0,0
5728,20681,16,482,18202,2479,3088,0,0,0,0
5729,20837,18,382,18484,2353,3030,0,0,0,0
5730,20641,14,531,18288,2353,2930,0,0,0,0
5731,20628,17,647,18102,2526,3158,0,0,0,0
5732,20829,15,647,18412,2417,3178,0,0,0,0
5733,20622,15,557,18188,2434,3082,0,0,0,0
5734,20820,14,557,18410,2410,3118,0,0,0,0
5735,20698,15,413,18201,2497,3108,0,0,0,0
5736,20712,12,545,18242,2470,3168,0,0,0,0
5737,20625,15,411,18165,2460,3034,0,0,0,0
5738,20804,12,404,18463,2341,2988,0,0,0,0
5739,20834,17,531,18304,2530,3326,0,0,0,0
5740,20791,15,550,18354,2437,3144,0,0,0,0
5741,20818,16,550,18399,2419,3112,0,0,0,0
5742,20728,9,379,18941,1787,2023,0,0,1163,0
5743,20653,16,413,18211,2442,3038,0,0,0,0
5744,20699,9,468,18983,1716,1919,0,0,1331,0
5745,20788,9,468,19142,1646,1876,0,0,1308,0
5746,20637,13,371,18573,2064,2376,0,0,954,0
5747,20666,8,430,19022,1644,1829,0,0,1269,0
5748,20681,16,394,18251,2430,2980,0,0,0,0
5749,20739,8,436,19186,1553,1702,0,0,1172,0
5750,20766,7,430,19123,1643,1828,0,0,1158,0
5751,20646,8,582,18803,1843,2065,0,0,1073,0
5752,20753,26,431,18221,2532,3258,0,0,0,0
5753,20681,10,546,18913,1768,1969,0,0,1067,0
5754,20716,9,523,19053,1663,1857,0,0,1165,0
5755,20811,9,582,19036,1775,1989,0,0,1289,0
5756,20668,10,482,18988,1680,1877,0,0,1283,0
5757,20687,10,523,18824,1863,2130,0,0,1032,0
5758,20633,8,469,18967,1666,1831,0,0,1207,0
5759,20775,10,469,18949,1826,2081,0,0,1189,0
5760,20818,12,367,18721,2097,2478,0,0,806,0
5761,20677,20,547,18149,2528,3114,0,0,0,0
5762,20652,9,413,18829,1823,1993,0,0,1377,0
5763,20767,7,413,19218,1549,1727,0,0,1133,0
5764,20792,8,415,19085,1707,1940,0,0,1270,0
5765,20761,8,437,19107,1654,1824,0,0,1338,0
5766,20735,9,358,19197,1538,1749,0,0,1327,0
5767,20613,15,430,18237,2376,2793,0,0,573,0
5768,20775,13,430,18478,2297,2774,0,0,546,0
5769,20749,9,415,19118,1631,1813,0,0,1393,0
5770,20669,12,395,18757,1912,2121,0,0,1213,0
5771,20633,14,648,18468,2165,2490,0,0,780,0
5772,20778,8,519,19083,1695,1907,0,0,1287,0
5773,20687,7,432,18948,1739,1928,0,0,994,0
5774,20772,8,391,19247,1525,1719,0,0,1245,0
5775,20778,18,440,18401,2377,3070,0,0,0,0
5776,20695,12,648,18459,2236,2613,0,0,875,0
5777,20576,15,484,17901,2675,3193,0,0,291,0
5778,20767,10,481,18982,1785,2044,0,0,1092,0
5779,20585,11,481,18573,2012,2292,0,0,960,0
5780,20850,14,460,18645,2205,2630,0,0,650,0
5781,20720,13,460,18669,2051,2330,0,0,998,0
5782,20829,18,515,18404,2425,3292,0,0,0,0
5783,20703,18,400,18087,2616,3402,0,0,0,0
5784,20847,18,446,18522,2325,3024,0,0,0,0
5785,20630,19,384,18176,2454,3110,0,0,0,0
5786,20648,22,446,17880,2768,3306,0,0,0,0
5787,20718,18,544,17980,2738,3546,0,0,0,0
5788,20738,15,544,18364,2374,3074,0,0,0,0
5789,20789,16,601,18354,2435,3192,0,0,0,0
5790,20759,17,601,18308,2451,3226,0,0,0,0
5791,20809,17,559,18151,2658,3344,0,0,0,0
5792,20748,15,559,18289,2459,3228,0,0,0,0
5793,20780,14,620,18357,2423,3128,0,0,0,0
5794,20771,14,646,18312,2459,3174,0,0,0,0
5795,20781,17,646,18185,2596,3314,0,0,0,0
5796,20769,12,370,19209,1560,1764,0,0,1158,0
5797,20718,8,506,19100,1618,1791,0,0,1581,0
5798,20820,11,451,19110,1710,1940,0,0,1378,0
5799,20644,10,451,18904,1740,1911,0,0,1075,0
5800,20712,14,506,18554,2158,2435,0,0,931,0
5801,20681,19,538,18229,2452,3012,0,0,0,0
5802,20804,23,391,18349,2455,3124,0,0,0,0
5803,20685,17,651,18236,2449,3136,0,0,0,0
5804,20737,18,651,18176,2561,3252,0,0,0,0
5805,20697,12,378,18765,1932,2152,0,0,1162,0
5806,20659,10,351,19008,1651,1817,0,0,1267,0
5807,20680,22,600,17992,2688,3296,0,0,0,0
5808,20767,17,538,18129,2638,3300,0,0,0,0
5809,20769,10,422,18863,1906,2190,0,0,1022,0
5810,20653,14,422,18417,2236,2538,0,0,810,0
5811,20693,8,420,19143,1550,1712,0,0,1336,0
5812,20858,15,420,18611,2247,2621,0,0,857,0
5813,20647,6,415,19169,1478,1617,0,0,1255,0
5814,20634,20,541,17977,2657,3250,0,0,0,0
5815,20762,16,436,18409,2353,3040,0,0,0,0
5816,20736,20,647,17871,2865,3720,0,0,0,0
5817,20722,15,647,18202,2520,3234,0,0,0,0
5818,20737,17,433,18308,2429,3086,0,0,0,0
5819,20738,15,496,18229,2509,3274,0,0,0,0
5820,20771,14,673,18207,2564,3282,0,0,0,0
5821,20664,16,491,18052,2612,3296,0,0,0,0
5822,20782,13,507,18347,2435,3184,0,0,0,0
5823,20826,15,631,18340,2486,3140,0,0,0,0
5824,20674,18,631,18173,2501,3178,0,0,0,0
5825,20755,14,673,18249,2506,3228,0,0,0,0
5826,20805,19,430,18130,2675,3528,0,0,0,0
5827,20746,17,618,18289,2457,3182,0,0,0,0
5828,20690,20,618,18249,2441,3102,0,0,0,0
5829,20719,18,461,18341,2378,3036,0,0,0,0
5830,20714,17,546,18297,2417,3092,0,0,0,0
5831,20777,17,546,18455,2322,3116,0,0,0,0
5832,20669,11,509,18902,1767,2009,0,0,1219,0
5833,20699,17,482,18161,2538,3154,0,0,0,0
5834,20565,10,421,18874,1691,1865,0,0,1245,0
5835,20744,7,509,18943,1801,2026,0,0,1360,0
5836,20753,7,582,19171,1582,1799,0,0,1481,0
5837,20638,19,582,18123,2515,2920,0,0,480,0
5838,20672,9,404,19096,1576,1757,0,0,1393,0
5839,20637,13,616,18417,2220,2571,0,0,671,0
5840,20701,9,616,18948,1753,1942,0,0,1348,0
5841,20640,7,497,19020,1620,1765,0,0,1133,0
5842,20701,8,497,19087,1614,1782,0,0,1208,0
5843,20671,11,462,18891,1780,1948,0,0,1084,0
5844,20789,13,462,18884,1905,2194,0,0,814,0
5845,20756,9,468,19185,1571,1763,0,0,1161,0
5846,20757,16,468,18137,2620,3178,0,0,398,0
5847,20822,20,433,18192,2630,3318,0,0,0,0
5848,20678,10,390,19115,1563,1777,0,0,1445,0
5849,20573,8,402,18899,1674,1820,0,0,1200,0
5850,20679,8,455,18898,1781,1995,0,0,1147,0
5851,20649,18,417,18137,2512,3114,0,0,0,0
5852,20712,7,592,18871,1841,2077,0,0,1259,0
5853,20635,10,592,18905,1730,1946,0,0,1138,0
5854,20707,10,575,18898,1809,2049,0,0,1209,0
5855,20634,9,575,18856,1778,1933,0,0,1055,0
5856,20930,20,531,18500,2430,3150,0,0,0,0
5857,20680,17,531,18131,2549,3270,0,0,0,0
5858,20597,13,471,18350,2247,2666,0,0,770,0
5859,20755,18,387,18239,2516,3206,0,0,0,0
5860,20660,10,423,18902,1758,1971,0,0,1279,0
5861,20659,10,390,18986,1673,1836,0,0,1270,0
5862,20814,9,423,19165,1649,1849,0,0,1299,0
5863,20655,9,418,18952,1703,1862,0,0,1208,0
5864,20731,9,418,19199,1532,1706,0,0,1240,0
5865,20648,8,514,19080,1568,1705,0,0,1459,0
5866,20808,19,514,18214,2594,3147,0,0,425,0
5867,20722,20,408,18182,2540,3174,0,0,0,0
5868,20725,17,493,18175,2550,3224,0,0,0,0
5869,20731,18,541,18256,2475,3100,0,0,0,0
5870,20699,13,572,18298,2401,3038,0,0,0,0
5871,20838,12,572,18482,2356,3040,0,0,0,0
5872,20824,17,521,18237,2587,3274,0,0,0,0
5873,20747,16,370,18302,2445,3106,0,0,0,0
5874,20719,14,504,18342,2377,3088,0,0,0,0
5875,20745,14,617,18260,2485,3246,0,0,0,0
5876,20746,14,617,18292,2454,3162,0,0,0,0
5877,20723,16,549,18090,2633,3294,0,0,0,0
5878,20756,17,453,18363,2393,3120,0,0,0,0
5879,20736,19,739,18203,2533,3346,0,0,0,0
5880,20626,15,739,18213,2413,3078,0,0,0,0
5881,20833,13,642,18299,2534,3266,0,0,0,0
5882,20706,17,642,18059,2647,3370,0,0,0,0
5883,20716,15,634,18315,2401,3098,0,0,0,0
5884,20781,18,496,18196,2585,3342,0,0,0,0
5885,20719,14,504,18235,2484,3204,0,0,0,0
5886,20924,17,569,18328,2596,3388,0,0,0,0
5887,20711,20,569,18024,2687,3308,0,0,0,0
5888,20754,14,494,18451,2303,2946,0,0,0,0
5889,20760,17,611,18173,2587,3364,0,0,0,0
5890,20767,15,588,18285,2482,3168,0,0,0,0
5891,20557,15,588,18031,2526,3104,0,0,0,0
5892,20815,14,478,18373,2442,3170,0,0,0,0
5893,20696,16,433,18448,2248,2928,0,0,0,0
5894,20731,15,428,18403,2328,2946,0,0,0,0
5895,20703,14,450,18376,2327,2992,0,0,0,0
5896,20810,12,482,18572,2238,2894,0,0,0,0
5897,20613,12,630,18171,2442,3038,0,0,0,0
5898,20651,15,630,18086,2565,3200,0,0,0,0
5899,20740,15,412,18372,2368,3050,0,0,0,0
5900,20777,17,412,18450,2327,2984,0,0,0,0
5901,20747,13,643,18301,2446,3222,0,0,0,0
5902,20842,18,643,18327,2515,3388,0,0,0,0
5903,20685,17,541,18295,2390,3104,0,0,0,0
5904,20616,17,475,18139,2477,3110,0,0,0,0
5905,20817,13,425,18657,2160,2582,0,0,822,0
5906,20789,9,382,19163,1626,1832,0,0,1216,0
5907,20646,8,405,18904,1742,1924,0,0,1268,0
5908,20722,11,512,18791,1931,2162,0,0,1124,0
5909,20671,9,512,19072,1599,1767,0,0,1173,0
5910,20565,13,487,18156,2409,2722,0,0,676,0
5911,20812,9,332,19250,1562,1802,0,0,1344,0
5912,20724,20,504,18230,2494,3178,0,0,0,0
5913,20763,12,514,18885,1878,2121,0,0,1215,0
5914,20686,7,514,19179,1507,1697,0,0,1393,0
5915,20544,7,501,18744,1800,1984,0,0,1294,0
5916,20583,20,417,18066,2517,3056,0,0,0,0
5917,20680,15,528,18178,2502,3003,0,0,539,0
5918,20681,9,528,18828,1853,2064,0,0,1166,0
5919,20834,18,390,18316,2518,3144,0,0,0,0
5920,20586,8,476,18797,1789,2030,0,0,1184,0
5921,20720,10,425,18998,1722,1932,0,0,1444,0
5922,20620,17,588,18211,2409,2801,0,0,805,0
5923,20685,9,588,19006,1679,1912,0,0,1076,0
5924,20533,10,517,18860,1673,1857,0,0,1113,0
5925,20613,10,517,18708,1905,2186,0,0,850,0
5926,20659,10,501,18969,1690,1875,0,0,1487,0
5927,20515,14,501,18257,2258,2570,0,0,898,0
5928,20560,10,493,18650,1910,2123,0,0,1281,0
